machine_id,time_stamp ,cpu_util_percent,mem_util_percent,net_in,net_out, disk_io_percent
m_2064,560150,0.43478260869565216,0.9484536082474228,0.7379025314275874,0.6245410628019323,8
m_2065,509380,0.22826086956521738,0.9484536082474228,0.7967969691751335,0.6506280193236715,4
m_1966,164820,0.0,0.010309278350515464,0.0,0.0,0
m_2018,656080,0.5434782608695652,0.9587628865979382,0.8183227139659033,0.7055072463768115,14
m_2041,636130,0.45652173913043476,0.8144329896907216,0.7651110728431203,0.6114009661835749,4
m_1932,689480,1.0,0.9484536082474228,0.8513862579645255,0.7410628019323672,3
m_2068,424650,0.16304347826086957,0.9587628865979382,0.7704494575512313,0.657584541062802,1
m_2006,536660,0.5760869565217391,0.9484536082474228,0.7781987256759083,0.6873429951690821,13
m_2067,28360,0.3695652173913043,0.9484536082474228,0.6304460134320647,0.5617391304347826,9
m_2072,328300,0.32608695652173914,0.9278350515463918,0.6480110211813329,0.5679227053140097,4
m_1972,669910,0.6086956521739131,0.9793814432989691,0.8816945066299294,0.8628019323671496,16
m_2038,683110,0.5108695652173912,0.9484536082474228,0.7091441363871189,0.6769082125603865,9
m_1981,451950,0.34782608695652173,0.9381443298969072,0.8730842087136215,0.7507246376811594,5
m_1951,201190,0.6630434782608695,0.9175257731958764,0.6982951610125709,0.6544927536231884,10
m_1954,483920,0.40217391304347827,0.9587628865979382,0.8868606853797141,0.8827053140096618,6
m_1994,241500,0.2934782608695652,0.9690721649484536,0.6722920613053212,0.5945893719806763,9
m_2036,450120,0.5869565217391304,0.865979381443299,0.8687790597554675,0.8218357487922705,9
m_1957,198410,0.5652173913043478,0.9690721649484536,0.8541415532977441,0.8332367149758453,11
m_2075,205090,0.43478260869565216,0.8041237113402062,0.7876700533838471,0.6815458937198068,4
m_2029,119530,0.717391304347826,0.8762886597938144,0.5805062855174788,0.48425120772946856,6
m_1935,626190,0.9239130434782609,0.9793814432989691,0.9330118822111245,0.783574879227053,7
m_2049,663610,0.4782608695652174,0.9484536082474228,0.03513001549853625,0.03227053140096618,4
m_2069,481380,0.2826086956521739,0.9484536082474228,0.8598243499225073,0.7744927536231884,6
m_2046,234620,0.4782608695652174,0.9587628865979382,0.737558119510935,0.7035748792270531,8
m_2078,609500,0.2608695652173913,0.9175257731958764,0.8186671258825555,0.7020289855072464,5
m_1953,427200,0.32608695652173914,0.9587628865979382,0.7761322541759945,0.726376811594203,7
m_1975,430320,0.0,0.030927835051546393,0.00017220595832615808,0.0003864734299516908,0
m_1943,643610,0.717391304347826,0.9793814432989691,0.8574134665059411,0.752463768115942,5
m_1955,451770,0.5434782608695652,0.9587628865979382,0.8088513862579645,0.677294685990338,5
m_2011,35420,0.34782608695652173,0.8762886597938144,0.7205097296366455,0.5951690821256038,1
m_2007,460,0.4782608695652174,0.9484536082474228,0.6464611675563974,0.6185507246376811,4
m_2055,174690,0.33695652173913043,0.9793814432989691,0.6094368865162735,0.5029951690821256,4
m_1957,180410,0.358695652173913,0.8556701030927836,0.8458756672980884,0.8280193236714976,4
m_1952,651000,0.42391304347826086,0.9690721649484536,0.8426037540898915,0.7603864734299517,3
m_2036,213100,0.6847826086956521,0.8969072164948454,0.7730325469261237,0.7344927536231883,11
m_2044,273310,0.2934782608695652,0.9484536082474228,0.6933011882211124,0.6378743961352656,10
m_1953,607460,0.33695652173913043,0.8762886597938144,0.8358877217151713,0.78743961352657,5
m_1963,378440,0.5543478260869565,0.9587628865979382,0.8133287411744445,0.7808695652173911,14
m_2072,78040,0.3695652173913043,0.9690721649484536,0.5607026003099708,0.487536231884058,4
m_2034,335610,0.31521739130434784,0.9896907216494846,0.8043740313414844,0.6645410628019324,10
m_1939,406890,0.30434782608695654,0.9896907216494846,0.800585500258309,0.731207729468599,12
m_1977,638970,0.6521739130434783,0.9072164948453608,0.8047184432581367,0.7315942028985507,7
m_2061,116220,0.4782608695652174,0.7731958762886598,0.705872223178922,0.6185507246376811,5
m_2024,393690,0.44565217391304346,0.9896907216494846,0.6302738074737386,0.5169082125603864,9
m_1991,216400,0.6847826086956521,0.8969072164948454,0.7873256414671947,0.7057004830917875,37
m_1988,185710,0.3913043478260869,0.9072164948453608,0.7065610470122267,0.6471497584541063,3
m_1998,468490,0.0,0.02061855670103093,0.0,0.0001932367149758454,0
m_1977,555390,0.5978260869565217,0.9381443298969072,0.7768210780092991,0.7080193236714976,9
m_2007,547650,0.6195652173913043,0.9484536082474228,0.9008093680041329,0.8915942028985507,13
m_1976,380830,0.6413043478260869,0.9484536082474228,0.6951954537627001,0.5988405797101448,3
m_1946,484050,0.05434782608695652,0.8041237113402062,0.2896504219045979,0.2388405797101449,1
m_1973,580680,0.5978260869565217,0.9381443298969072,0.9083864301704838,0.8417391304347827,8
m_1976,58500,0.32608695652173914,0.8969072164948454,0.6016876183915962,0.5300483091787439,3
m_1941,540490,0.8695652173913043,0.9381443298969072,0.6411227828482865,0.48560386473429945,21
m_1933,279860,0.043478260869565216,0.9484536082474228,0.40072326502496985,0.36270531400966183,1
m_2000,538280,0.6195652173913043,0.9278350515463918,0.9817461684174271,0.9800966183574878,17
m_2029,478980,0.44565217391304346,0.9793814432989691,0.7027725159290512,0.5945893719806763,7
m_1968,232960,0.2826086956521739,0.9587628865979382,0.5622524539349061,0.4405797101449275,3
m_2078,278630,0.34782608695652173,0.9484536082474228,0.7079386946788359,0.6067632850241546,6
m_1986,607670,0.17391304347826086,0.9175257731958764,0.10693990012054416,0.07516908212560386,2
m_1971,212740,0.06521739130434782,0.34020618556701027,0.005510590666437058,0.008115942028985506,1
m_2014,266270,0.3804347826086956,0.8969072164948454,0.827966247632168,0.7136231884057971,5
m_1947,593330,0.4782608695652174,0.8556701030927836,0.9233683485448596,0.8355555555555556,4
m_2083,587610,0.21739130434782608,0.9278350515463918,0.639400723265025,0.4751690821256038,3
m_2065,52140,0.2391304347826087,0.8556701030927836,0.6299293955570863,0.5169082125603864,3
m_2070,264290,0.11956521739130435,0.9690721649484536,0.4894093335629413,0.5505314009661835,2
m_1970,175270,0.32608695652173914,0.9175257731958764,0.6671258825555364,0.6446376811594202,7
m_2077,321070,0.14130434782608695,0.9587628865979382,0.38488031685896334,0.35845410628019325,2
m_2026,569830,0.5434782608695652,0.9587628865979382,0.8465644911313931,0.8228019323671497,3
m_2040,582700,0.33695652173913043,0.8350515463917526,0.748234888927157,0.6210628019323672,4
m_1990,454490,0.8260869565217391,0.9381443298969072,0.7330807645944549,0.5768115942028985,101
m_2048,461710,0.5217391304347826,0.5051546391752577,0.8135009471327708,0.7990338164251207,4
m_1962,339820,0.41304347826086957,0.9278350515463918,0.7838815223006717,0.6813526570048308,11
m_1995,7970,0.45652173913043476,0.8969072164948454,0.6767694162218012,0.6189371980676328,4
m_1956,526360,0.6521739130434783,0.8969072164948454,0.8150508007577062,0.7468599033816424,18
m_2078,260110,0.2826086956521739,0.9278350515463918,0.7020836920957465,0.6028985507246376,11
m_1978,395880,0.5869565217391304,0.9072164948453608,0.78439814017565,0.7551690821256037,7
m_1988,301160,0.43478260869565216,0.9278350515463918,0.7499569485104184,0.685024154589372,5
m_1958,485370,0.2826086956521739,0.9587628865979382,0.7892199070087824,0.7151690821256038,4
m_2079,449260,0.34782608695652173,0.9175257731958764,0.6902014809712416,0.5385507246376812,3
m_2059,260210,0.34782608695652173,0.8969072164948454,0.6609264680557948,0.584927536231884,4
m_1962,254090,0.2717391304347826,0.9175257731958764,0.7551231272602033,0.6570048309178743,6
m_2053,386210,0.7065217391304348,0.9587628865979382,0.9371448252109523,0.9062801932367149,7
m_2069,472670,0.42391304347826086,0.9175257731958764,0.8574134665059411,0.7714009661835749,4
m_2061,302770,0.5978260869565217,0.9381443298969072,0.7747546065093852,0.6755555555555556,8
m_1961,680890,0.9456521739130435,0.9587628865979382,0.6891682452212847,0.5240579710144927,9
m_1935,578600,0.2826086956521739,0.9381443298969072,0.9144136387118994,0.7681159420289855,6
m_2050,471370,0.5217391304347826,0.9381443298969072,0.7237816428448425,0.5702415458937198,2
m_1948,593090,0.5108695652173912,0.9278350515463918,0.9257792319614258,0.9182608695652174,5
m_2011,501900,0.11956521739130435,0.9484536082474228,0.8958153952126744,0.7232850241545893,1
m_2072,267100,0.5434782608695652,0.88659793814433,0.6268296883072154,0.5478260869565217,9
m_1951,232760,0.6195652173913043,0.9690721649484536,0.7082831065954882,0.6651207729468599,8
m_2045,507640,0.43478260869565216,0.9381443298969072,0.7513345961770277,0.7022222222222223,4
m_1952,610470,0.31521739130434784,0.88659793814433,0.8257275701739281,0.7455072463768115,6
m_2062,99930,0.41304347826086957,0.9381443298969072,0.6456001377647667,0.5742995169082125,5
m_2013,255360,0.2608695652173913,0.9587628865979382,0.7360082658859997,0.7215458937198068,18
m_1965,358810,0.0,0.010309278350515464,0.0,0.0,0
m_1976,476640,0.2826086956521739,0.8969072164948454,0.7229206130532115,0.620096618357488,2
m_2043,326430,0.21739130434782608,0.9484536082474228,0.7044945755123126,0.6090821256038647,2
m_2077,622890,0.05434782608695652,0.9587628865979382,0.40778370931634234,0.38743961352657,2
m_1958,196530,0.7934782608695652,0.9278350515463918,0.6933011882211124,0.628792270531401,6
m_1939,162070,0.42391304347826086,0.9484536082474228,0.7112106078870328,0.6546859903381642,12
m_2022,360030,0.6086956521739131,0.9793814432989691,0.7670053383847081,0.6767149758454106,13
m_2056,203190,0.043478260869565216,0.8969072164948454,0.395384880316859,0.33487922705314005,1
m_2032,185450,0.32608695652173914,0.9175257731958764,0.6237299810573446,0.4960386473429952,3
m_2013,625830,0.5434782608695652,0.9484536082474228,0.8579300843809196,0.8473429951690821,25
m_2010,498700,0.25,0.9690721649484536,0.7627001894265542,0.6515942028985506,2
m_2056,501790,0.06521739130434782,0.9072164948453608,0.4112278284828655,0.35478260869565215,1
m_1978,102190,0.5978260869565217,0.8762886597938144,0.675391768555192,0.648695652173913,5
m_1997,611910,0.6304347826086957,0.9690721649484536,0.8675736180471845,0.791111111111111,5
m_1968,383950,0.42391304347826086,0.9484536082474228,0.6073704150163596,0.47381642512077293,4
m_2009,461890,0.30434782608695654,0.9381443298969072,0.7165489925951437,0.5702415458937198,4
m_2044,210980,0.5760869565217391,0.9381443298969072,0.6760805923884966,0.6239613526570048,7
m_1989,568000,0.3913043478260869,0.9175257731958764,0.6716032374720166,0.5292753623188405,5
m_2052,420650,0.5543478260869565,0.9072164948453608,0.7558119510935078,0.6226086956521739,3
m_2007,378600,0.6630434782608695,0.9278350515463918,0.8207335973824693,0.8030917874396135,12
m_1948,200350,0.5978260869565217,0.8969072164948454,0.7687273979679696,0.7569082125603864,12
m_1982,411590,0.32608695652173914,0.9484536082474228,0.7363526778026519,0.6071497584541062,3
m_2024,283800,0.5760869565217391,0.9793814432989691,0.5953159979335285,0.48985507246376814,5
m_2080,624310,0.31521739130434784,0.9072164948453608,0.8320991906319959,0.7945893719806763,10
m_2054,615820,0.4891304347826087,0.9587628865979382,0.7978302049250904,0.7489855072463767,3
m_2052,47510,0.4891304347826087,0.9690721649484536,0.6104701222662304,0.49777777777777776,2
m_2051,362380,0.6195652173913043,0.9072164948453608,0.8391596349233683,0.8050241545893718,17
m_2009,337630,0.40217391304347827,0.8969072164948454,0.6733252970552781,0.5383574879227053,4
m_2083,413420,0.15217391304347827,0.9690721649484536,0.593766144308593,0.43826086956521737,6
m_1948,70860,0.2608695652173913,0.7938144329896908,0.7211985534699501,0.7122705314009662,7
m_2040,370920,0.7282608695652174,0.9793814432989691,0.6836576545548476,0.5650241545893719,22
m_1980,551720,0.010869565217391304,0.041237113402061855,0.0005166178749784743,0.0003864734299516908,0
m_2066,405280,0.43478260869565216,0.9484536082474228,0.7520234200103324,0.6496618357487922,13
m_2016,429910,0.19565217391304346,0.9175257731958764,0.6955398656793524,0.5520772946859903,2
m_2064,140100,0.2391304347826087,0.9278350515463918,0.6151196831410366,0.5285024154589372,9
m_2036,176550,0.43478260869565216,0.8556701030927836,0.7577062166350955,0.7223188405797102,8
m_2051,607280,0.3913043478260869,0.8350515463917526,0.9321508524194937,0.8925603864734298,5
m_2066,527510,0.4782608695652174,0.8762886597938144,0.7861201997589116,0.6815458937198068,5
m_1945,586710,0.41304347826086957,0.9175257731958764,0.8698122955054244,0.8485024154589371,4
m_2002,479110,0.3695652173913043,0.9690721649484536,0.757189598760117,0.6660869565217391,6
m_1968,589860,0.2826086956521739,0.9484536082474228,0.6638539693473393,0.5198067632850241,3
m_1951,542260,0.6195652173913043,0.9381443298969072,0.8042018253831583,0.7561352657004831,10
m_2028,461920,0.5,0.7835051546391752,0.8312381608403651,0.7308212560386473,13
m_1997,344550,0.2391304347826087,0.9484536082474228,0.7752712243843637,0.7091787439613527,2
m_1975,335760,0.0,0.030927835051546393,0.00017220595832615808,0.0003864734299516908,0
m_1990,654580,0.3695652173913043,0.9690721649484536,0.8009299121749612,0.633623188405797,3
m_2040,594500,0.32608695652173914,0.9381443298969072,0.7508179783020492,0.6231884057971014,4
m_1957,31600,0.6304347826086957,0.8762886597938144,0.7797485793008438,0.7574879227053141,4
m_2059,333700,0.358695652173913,0.7525773195876289,0.6914069226795246,0.616231884057971,10
m_2057,271120,0.2934782608695652,0.9278350515463918,0.6395729292233511,0.5153623188405797,7
m_2037,580440,0.5543478260869565,0.9690721649484536,0.844153607714827,0.733719806763285,5
m_1981,552630,0.6086956521739131,0.9793814432989691,0.9144136387118994,0.7889855072463767,10
m_1985,365420,0.5108695652173912,0.9381443298969072,0.744101945927329,0.6309178743961352,8
m_2011,78430,0.17391304347826086,0.88659793814433,0.7346306182193904,0.6059903381642512,1
m_2027,458930,0.5652173913043478,0.9175257731958764,0.7366970897193043,0.6332367149758454,8
m_1940,470190,0.5978260869565217,0.9381443298969072,0.8873773032546926,0.739903381642512,7
m_2071,568450,0.3913043478260869,0.9690721649484536,0.9569485104184604,0.8620289855072463,6
m_2079,436360,0.2934782608695652,0.9587628865979382,0.6858963320130876,0.5356521739130434,8
m_2011,497820,0.18478260869565216,0.9587628865979382,0.8947821594627174,0.7225120772946859,2
m_2077,411940,0.09782608695652173,0.9690721649484536,0.39176855519200965,0.36734299516908214,2
m_1979,526890,0.42391304347826086,0.8247422680412372,0.7530566557602892,0.6405797101449274,7
m_2081,359940,0.6195652173913043,0.9690721649484536,0.7981746168417427,0.6983574879227052,16
m_2050,638710,0.3913043478260869,0.9484536082474228,0.774582400551059,0.6110144927536232,8
m_2081,172240,0.3695652173913043,0.9484536082474228,0.729808851386258,0.6428985507246378,8
m_1965,256720,0.0,0.010309278350515464,0.0,0.0,0
m_2032,433460,0.33695652173913043,0.9484536082474228,0.6967453073876356,0.5526570048309178,2
m_2034,334500,0.34782608695652173,0.9690721649484536,0.804029619424832,0.6643478260869565,6
m_1987,411370,0.41304347826086957,0.9793814432989691,0.8338212502152574,0.7934299516908213,6
m_2005,430750,0.2934782608695652,0.9587628865979382,0.7850869640089547,0.6859903381642511,5
m_2025,208070,0.2826086956521739,0.845360824742268,0.7034613397623558,0.6251207729468599,5
m_2025,204860,0.30434782608695654,0.845360824742268,0.7020836920957465,0.6239613526570048,4
m_2008,564890,0.5108695652173912,0.9072164948453608,0.8209058033407955,0.7294685990338164,4
m_2010,363290,0.5,0.8762886597938144,0.7198209058033407,0.6166183574879227,12
m_2053,161550,0.5217391304347826,0.9587628865979382,0.8365765455484759,0.8054106280193236,5
m_1964,248770,0.6304347826086957,0.9896907216494846,0.729808851386258,0.6995169082125604,7
m_2034,484010,0.25,0.9381443298969072,0.8622352333390735,0.7109178743961352,4
m_2021,129790,0.3804347826086956,0.8969072164948454,0.6356121921818494,0.5111111111111111,4
m_2053,25460,0.5543478260869565,0.8762886597938144,0.7790597554675391,0.7455072463768115,11
m_1944,20870,0.9891304347826086,0.88659793814433,0.541415532977441,0.4285990338164251,14
m_1981,337130,0.5217391304347826,0.9690721649484536,0.8293438952987773,0.7132367149758453,5
m_1983,562930,0.3913043478260869,0.9587628865979382,0.7501291544687446,0.6529468599033816,2
m_2049,616470,0.3695652173913043,0.8556701030927836,0.015326330291028069,0.013526570048309178,4
m_1999,128650,0.5,0.8969072164948454,0.7379025314275874,0.6971980676328502,56
m_2074,516380,0.2717391304347826,0.9484536082474228,0.8303771310487342,0.7887922705314009,5
m_1967,45120,0.2391304347826087,0.8556701030927836,0.5164456690201481,0.4220289855072464,2
m_2013,577780,0.2826086956521739,0.8762886597938144,0.8429481660065439,0.8330434782608696,18
m_2054,614810,0.2826086956521739,0.9175257731958764,0.7973135870501119,0.748792270531401,3
m_2062,681860,0.5,1.0,0.8636128810056828,0.7841545893719806,16
m_2059,78300,0.5869565217391304,0.9484536082474228,0.5892887893921129,0.5111111111111111,5
m_2071,400630,0.42391304347826086,0.9587628865979382,0.8975374547959358,0.8077294685990337,6
m_1970,614790,0.358695652173913,0.9381443298969072,0.8036852075081797,0.7845410628019324,5
m_1974,571250,0.3695652173913043,0.9587628865979382,0.7459962114689168,0.594975845410628,4
m_2068,298280,0.45652173913043476,0.9587628865979382,0.7296366454279317,0.6233816425120772,9
m_2042,140490,0.46739130434782605,0.865979381443299,0.6376786636817634,0.514975845410628,3
m_1966,388730,0.0,0.010309278350515464,0.0,0.0,0
m_1980,315280,0.0,0.041237113402061855,0.00034441191665231615,0.0003864734299516908,0
m_2076,72060,0.33695652173913043,0.9587628865979382,0.5908386430170484,0.49333333333333335,4
m_2074,566400,0.5543478260869565,0.9278350515463918,0.8513862579645255,0.8088888888888889,11
m_2042,405590,0.19565217391304346,0.9381443298969072,0.7206819355949716,0.5729468599033816,2
m_2033,638820,0.5869565217391304,0.9175257731958764,0.8983984845875668,0.8523671497584541,19
m_2085,373660,0.043478260869565216,0.9278350515463918,0.3909075254003788,0.3754589371980676,1
m_2002,80500,0.18478260869565216,0.9175257731958764,0.6325124849319785,0.5594202898550724,2
m_2054,446810,0.32608695652173914,0.9587628865979382,0.7439297399690029,0.6952657004830917,12
m_1959,459530,0.6739130434782609,0.9072164948453608,0.898742896504219,0.8398067632850241,16
m_2032,221270,0.41304347826086957,0.9175257731958764,0.6366454279318065,0.5068599033816426,1
m_2056,405540,0.05434782608695652,0.9072164948453608,0.4062338556914069,0.34840579710144925,1
m_2056,524480,0.043478260869565216,0.9072164948453608,0.41243327019114856,0.3561352657004831,1
m_2039,102770,0.42391304347826086,0.8969072164948454,0.7208541415532977,0.7047342995169081,8
m_1992,301210,0.3695652173913043,0.9175257731958764,0.6891682452212847,0.6579710144927535,8
m_1942,597630,0.46739130434782605,0.88659793814433,0.8574134665059411,0.7903381642512076,7
m_2002,101170,0.43478260869565216,0.9072164948453608,0.6375064577234373,0.5628985507246377,6
m_2030,119350,0.6630434782608695,0.9278350515463918,0.6022042362665748,0.6056038647342995,11
m_2000,258550,0.42391304347826086,0.9690721649484536,0.858446702255898,0.8535265700483091,5
m_2002,249570,0.2391304347826087,0.9381443298969072,0.6884794213879799,0.6085024154589371,2
m_1966,350740,0.0,0.010309278350515464,0.0,0.0,0
m_2014,590680,0.2391304347826087,0.9278350515463918,0.9677974857930085,0.8305314009661835,2
m_2043,438830,0.30434782608695654,0.9072164948453608,0.7403134148441536,0.6390338164251207,5
m_1995,269500,0.2826086956521739,0.8969072164948454,0.7754434303426898,0.7084057971014491,3
m_1941,97400,0.30434782608695654,0.731958762886598,0.5176511107284312,0.39285024154589365,1
m_2050,399100,0.42391304347826086,0.6391752577319588,0.7024281040123987,0.5538164251207729,10
m_2061,127990,0.34782608695652173,0.8041237113402062,0.7113828138453591,0.6243478260869565,3
m_2043,631650,0.5978260869565217,0.9587628865979382,0.8064405028413982,0.6968115942028985,7
m_1993,539830,0.043478260869565216,0.9484536082474228,0.42328224556569655,0.3750724637681159,1
m_2036,415860,0.41304347826086957,0.9690721649484536,0.8575856724642672,0.811207729468599,11
m_2064,27610,0.5108695652173912,0.9278350515463918,0.5867057000172206,0.5062801932367149,5
m_2042,110940,0.5869565217391304,0.8762886597938144,0.6276907180988462,0.5060869565217392,6
m_2030,592530,0.32608695652173914,0.9175257731958764,0.7678663681763389,0.7851207729468599,6
m_2029,451240,0.532608695652174,0.9896907216494846,0.691751334596177,0.5841545893719806,16
m_1981,560410,0.5652173913043478,0.865979381443299,0.9180299638367487,0.7922705314009661,8
m_2024,596590,0.21739130434782608,0.8762886597938144,0.6896848630962631,0.5654106280193236,5
m_2011,426770,0.22826086956521738,0.9793814432989691,0.8698122955054244,0.7028019323671497,3
m_1986,447660,0.5760869565217391,0.88659793814433,0.06922679524711554,0.04657004830917875,5
m_2058,461290,0.33695652173913043,0.8762886597938144,0.7876700533838471,0.7360386473429952,8
m_1979,333800,0.2826086956521739,0.9381443298969072,0.6896848630962631,0.5870531400966184,4
m_1980,677790,0.0,0.041237113402061855,0.0005166178749784743,0.0005797101449275362,0
m_2022,542070,0.5108695652173912,0.9175257731958764,0.8302049250904081,0.7273429951690821,10
m_2007,449380,0.46739130434782605,0.9278350515463918,0.855174789047701,0.8407729468599033,8
m_2033,541370,0.717391304347826,0.9278350515463918,0.8603409677974858,0.8154589371980676,16
m_2066,482580,0.358695652173913,0.9896907216494846,0.7747546065093852,0.6703381642512076,4
m_2066,635190,0.42391304347826086,0.88659793814433,0.8234888927156879,0.7132367149758453,5
m_1942,690310,0.33695652173913043,0.9381443298969072,0.8908214224212156,0.8220289855072463,5
m_1958,415710,0.3695652173913043,0.9587628865979382,0.7678663681763389,0.6954589371980676,5
m_1942,514910,0.3695652173913043,0.9484536082474228,0.8257275701739281,0.7605797101449275,5
m_2005,663250,0.7717391304347826,0.9896907216494846,0.858446702255898,0.7572946859903381,8
m_2040,345540,0.20652173913043478,0.9381443298969072,0.6738419149302566,0.5578743961352657,3
m_1992,389200,0.5,0.9690721649484536,0.717926640261753,0.6844444444444444,11
m_1993,181520,0.03260869565217391,0.88659793814433,0.4157051833993456,0.3634782608695652,1
m_2002,61380,0.2608695652173913,0.9587628865979382,0.6278629240571724,0.5549758454106279,5
m_1945,285820,0.6413043478260869,0.9381443298969072,0.7454795935939383,0.714975845410628,6
m_1996,31280,0.30434782608695654,0.731958762886598,0.49423110039607365,0.38222222222222224,3
m_2068,201420,0.5108695652173912,0.845360824742268,0.6965731014293095,0.5955555555555555,23
m_1967,27400,0.3913043478260869,0.8556701030927836,0.5123127260203203,0.4183574879227053,2
m_1988,27790,0.358695652173913,0.9278350515463918,0.651455140347856,0.5903381642512077,3
m_1936,389660,0.3804347826086956,0.9587628865979382,0.7876700533838471,0.7051207729468599,6
